Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,Thrust (N),Thrust (lb),Mass (kg),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (m),Altitude (ft),Distance (ft)
39.50938,S,39.50938,0.3247546,0,0.3345465,0,0,12.77292981,28.15949,0.9477217,0,58.62223,79.56271,4.091447,-33.10602977,-33.10602977,-8.94E-06,314.0487797,314.0487797,0.002597758,89.99953,89.99953,14887.30068,48842.85,0.1382606
39.51937,S,39.51937,0.3244126,0,0.3345518,0,0,12.77292981,28.15949,0.9455997,0,58.62223,79.56271,4.091447,-33.10360039,-33.10360039,-8.93E-06,313.7177437,313.7177437,0.002597668,89.99953,89.99953,14888.2547,48845.98,0.1382866
39.52937,S,39.52937,0.3240707,0,0.3345571,0,0,12.77292981,28.15949,0.943481,0,58.62223,79.56271,4.091447,-33.10116901,-33.10116901,-8.92E-06,313.386732,313.386732,0.002597579,89.99953,89.99953,14889.21178,48849.12,0.1383126
39.53937,S,39.53937,0.3237287,0,0.3345623,0,0,12.77292981,28.15949,0.9413642,0,58.62223,79.56271,4.091447,-33.09874211,-33.09874211,-8.91E-06,313.0557446,313.0557446,0.00259749,89.99953,89.99953,14890.1658,48852.25,0.1383386
39.54937,S,39.54937,0.3233868,0,0.3345675,0,0,12.77292981,28.15949,0.9392511,0,58.62223,79.56271,4.091447,-33.09631869,-33.09631869,-8.90E-06,312.7247814,312.7247814,0.002597401,89.99953,89.99953,14891.11982,48855.38,0.1383645
39.55937,S,39.55937,0.3230449,0,0.3345727,0,0,12.77292981,28.15949,0.9371405,0,58.62223,79.56271,4.091447,-33.09390172,-33.09390172,-8.89E-06,312.3938424,312.3938424,0.002597312,89.99953,89.99953,14892.0708,48858.5,0.1383905
39.56937,S,39.56937,0.3227031,0,0.3345779,0,0,12.77292981,28.15949,0.9350328,0,58.62223,79.56271,4.091447,-33.09148028,-33.09148028,-8.88E-06,312.0629276,312.0629276,0.002597223,89.99953,89.99953,14893.02178,48861.62,0.1384165
39.57936,S,39.57936,0.3223612,0,0.334583,0,0,12.77292981,28.15949,0.9329281,0,58.62223,79.56271,4.091447,-33.08906927,-33.08906927,-8.87E-06,311.7320369,311.7320369,0.002597135,89.99953,89.99953,14893.97275,48864.74,0.1384425
39.58936,S,39.58936,0.3220194,0,0.3345881,0,0,12.77292981,28.15949,0.9308261,0,58.62223,79.56271,4.091447,-33.08665876,-33.08665876,-8.86E-06,311.4011704,311.4011704,0.002597046,89.99953,89.99953,14894.92068,48867.85,0.1384684
39.59936,S,39.59936,0.3216777,0,0.3345932,0,0,12.77292981,28.15949,0.9287273,0,58.62223,79.56271,4.091447,-33.08425769,-33.08425769,-8.84E-06,311.0703278,311.0703278,0.002596958,89.99953,89.99953,14895.86861,48870.96,0.1384944
39.60936,S,39.60936,0.3213359,0,0.3345983,0,0,12.77292981,28.15949,0.9266311,0,58.62223,79.56271,4.091447,-33.08185065,-33.08185065,-8.83E-06,310.7395093,310.7395093,0.002596869,89.99953,89.99953,14896.81654,48874.07,0.1385204
39.61936,S,39.61936,0.3209941,0,0.3346033,0,0,12.77292981,28.15949,0.9245374,0,58.62223,79.56271,4.091447,-33.07945157,-33.07945157,-8.82E-06,310.4087148,310.4087148,0.002596781,89.99952,89.99952,14897.76142,48877.17,0.1385463
39.62936,S,39.62936,0.3206524,0,0.3346083,0,0,12.77292981,28.15949,0.9224467,0,58.62223,79.56271,4.091447,-33.07705198,-33.07705198,-8.81E-06,310.0779443,310.0779443,0.002596693,89.99952,89.99952,14898.7063,48880.27,0.1385723
39.63935,S,39.63935,0.3203107,0,0.3346133,0,0,12.77292981,28.15949,0.9203594,0,58.62223,79.56271,4.091447,-33.07465985,-33.07465985,-8.80E-06,309.7471977,309.7471977,0.002596605,89.99952,89.99952,14899.65118,48883.37,0.1385983
39.64935,S,39.64935,0.3199691,0,0.3346182,0,0,12.77292981,28.15949,0.9182746,0,58.62223,79.56271,4.091447,-33.0722702,-33.0722702,-8.79E-06,309.416475,309.416475,0.002596517,89.99952,89.99952,14900.59301,48886.46,0.1386243
39.65935,S,39.65935,0.3196274,0,0.3346232,0,0,12.77292981,28.15949,0.9161928,0,58.62223,79.56271,4.091447,-33.0698875,-33.0698875,-8.78E-06,309.0857761,309.0857761,0.002596429,89.99952,89.99952,14901.53484,48889.55,0.1386502
39.66935,S,39.66935,0.3192858,0,0.3346281,0,0,12.77292981,28.15949,0.9141139,0,58.62223,79.56271,4.091447,-33.06750083,-33.06750083,-8.77E-06,308.7551011,308.7551011,0.002596342,89.99952,89.99952,14902.47667,48892.64,0.1386762
39.67935,S,39.67935,0.3189442,0,0.334633,0,0,12.77292981,28.15949,0.9120373,0,58.62223,79.56271,4.091447,-33.06512161,-33.06512161,-8.76E-06,308.4244499,308.4244499,0.002596254,89.99952,89.99952,14903.4185,48895.73,0.1387021
39.68935,S,39.68935,0.3186027,0,0.3346378,0,0,12.77292981,28.15949,0.9099637,0,58.62223,79.56271,4.091447,-33.0627414,-33.0627414,-8.75E-06,308.0938225,308.0938225,0.002596166,89.99952,89.99952,14904.35729,48898.81,0.1387281
39.69934,S,39.69934,0.3182611,0,0.3346426,0,0,12.77292981,28.15949,0.907893,0,58.62223,79.56271,4.091447,-33.06037361,-33.06037361,-8.74E-06,307.7632188,307.7632188,0.002596079,89.99952,89.99952,14905.29607,48901.89,0.1387541
39.70934,S,39.70934,0.3179196,0,0.3346474,0,0,12.77292981,28.15949,0.9058252,0,58.62223,79.56271,4.091447,-33.05799787,-33.05799787,-8.73E-06,307.4326388,307.4326388,0.002595992,89.99952,89.99952,14906.23181,48904.96,0.13878
39.71934,S,39.71934,0.3175781,0,0.3346522,0,0,12.77292981,28.15949,0.9037606,0,58.62223,79.56271,4.091447,-33.05563057,-33.05563057,-8.71E-06,307.1020825,307.1020825,0.002595905,89.99952,89.99952,14907.16754,48908.03,0.138806
39.72934,S,39.72934,0.3172367,0,0.3346569,0,0,12.77292981,28.15949,0.9016983,0,58.62223,79.56271,4.091447,-33.05326824,-33.05326824,-8.70E-06,306.7715498,306.7715498,0.002595818,89.99952,89.99952,14908.10328,48911.1,0.1388319
39.73934,S,39.73934,0.3168952,0,0.3346616,0,0,12.77292981,28.15949,0.8996385,0,58.62223,79.56271,4.091447,-33.05090889,-33.05090889,-8.69E-06,306.4410407,306.4410407,0.002595731,89.99952,89.99952,14909.03597,48914.16,0.1388579
39.74934,S,39.74934,0.3165538,0,0.3346663,0,0,12.77292981,28.15949,0.8975827,0,58.62223,79.56271,4.091447,-33.04855152,-33.04855152,-8.68E-06,306.1105552,306.1105552,0.002595644,89.99952,89.99952,14909.96866,48917.22,0.1388838
39.75933,S,39.75933,0.3162124,0,0.3346709,0,0,12.77292981,28.15949,0.8955292,0,58.62223,79.56271,4.091447,-33.04619714,-33.04619714,-8.67E-06,305.7800933,305.7800933,0.002595557,89.99951,89.99951,14910.90134,48920.28,0.1389098
39.76933,S,39.76933,0.3158711,0,0.3346756,0,0,12.77292981,28.15949,0.8934782,0,58.62223,79.56271,4.091447,-33.04384822,-33.04384822,-8.66E-06,305.4496548,305.4496548,0.002595471,89.99951,89.99951,14911.83403,48923.34,0.1389358
39.77933,S,39.77933,0.3155297,0,0.3346802,0,0,12.77292981,28.15949,0.8914298,0,58.62223,79.56271,4.091447,-33.04149731,-33.04149731,-8.65E-06,305.1192398,305.1192398,0.002595384,89.99951,89.99951,14912.76367,48926.39,0.1389617
39.78933,S,39.78933,0.3151884,0,0.3346847,0,0,12.77292981,28.15949,0.8893849,0,58.62223,79.56271,4.091447,-33.03915187,-33.03915187,-8.64E-06,304.7888483,304.7888483,0.002595298,89.99951,89.99951,14913.69026,48929.43,0.1389877
39.79933,S,39.79933,0.3148471,0,0.3346893,0,0,12.77292981,28.15949,0.8873429,0,58.62223,79.56271,4.091447,-33.0368104,-33.0368104,-8.63E-06,304.4584802,304.4584802,0.002595211,89.99951,89.99951,14914.6199,48932.48,0.1390136
39.80933,S,39.80933,0.3145058,0,0.3346938,0,0,12.77292981,28.15949,0.885303,0,58.62223,79.56271,4.091447,-33.03446893,-33.03446893,-8.62E-06,304.1281355,304.1281355,0.002595125,89.99951,89.99951,14915.5465,48935.52,0.1390396
39.81932,S,39.81932,0.3141646,0,0.3346982,0,0,12.77292981,28.15949,0.8832663,0,58.62223,79.56271,4.091447,-33.0321369,-33.0321369,-8.61E-06,303.7978142,303.7978142,0.002595039,89.99951,89.99951,14916.47309,48938.56,0.1390655
39.82932,S,39.82932,0.3138234,0,0.3347027,0,0,12.77292981,28.15949,0.8812324,0,58.62223,79.56271,4.091447,-33.02980239,-33.02980239,-8.60E-06,303.4675162,303.4675162,0.002594953,89.99951,89.99951,14917.39663,48941.59,0.1390915
39.83932,S,39.83932,0.3134822,0,0.3347071,0,0,12.77292981,28.15949,0.8792014,0,58.62223,79.56271,4.091447,-33.02747929,-33.02747929,-8.59E-06,303.1372414,303.1372414,0.002594867,89.99951,89.99951,14918.32018,48944.62,0.1391174
39.84932,S,39.84932,0.313141,0,0.3347115,0,0,12.77292981,28.15949,0.8771731,0,58.62223,79.56271,4.091447,-33.02514925,-33.02514925,-8.57E-06,302.8069899,302.8069899,0.002594782,89.99951,89.99951,14919.24372,48947.65,0.1391434
39.85932,S,39.85932,0.3127998,0,0.3347159,0,0,12.77292981,28.15949,0.8751473,0,58.62223,79.56271,4.091447,-33.02283013,-33.02283013,-8.56E-06,302.4767616,302.4767616,0.002594696,89.99951,89.99951,14920.16726,48950.68,0.1391693
39.86932,S,39.86932,0.3124587,0,0.3347202,0,0,12.77292981,28.15949,0.8731246,0,58.62223,79.56271,4.091447,-33.02051151,-33.02051151,-8.55E-06,302.1465565,302.1465565,0.00259461,89.99951,89.99951,14921.08776,48953.7,0.1391953
39.87931,S,39.87931,0.3121176,0,0.3347245,0,0,12.77292981,28.15949,0.8711044,0,58.62223,79.56271,4.091447,-33.01819736,-33.01819736,-8.54E-06,301.8163745,301.8163745,0.002594525,89.99951,89.99951,14922.00521,48956.71,0.1392212
39.88931,S,39.88931,0.3117765,0,0.3347288,0,0,12.77292981,28.15949,0.8690876,0,58.62223,79.56271,4.091447,-33.01588271,-33.01588271,-8.53E-06,301.4862157,301.4862157,0.00259444,89.9995,89.9995,14922.9257,48959.73,0.1392471
39.89931,S,39.89931,0.3114355,0,0.334733,0,0,12.77292981,28.15949,0.8670731,0,58.62223,79.56271,4.091447,-33.01357005,-33.01357005,-8.52E-06,301.15608,301.15608,0.002594355,89.9995,89.9995,14923.84315,48962.74,0.1392731
39.90931,S,39.90931,0.3110944,0,0.3347372,0,0,12.77292981,28.15949,0.8650616,0,58.62223,79.56271,4.091447,-33.01126782,-33.01126782,-8.51E-06,300.8259673,300.8259673,0.002594269,89.9995,89.9995,14924.7606,48965.75,0.139299
39.91931,S,39.91931,0.3107534,0,0.3347414,0,0,12.77292981,28.15949,0.8630527,0,58.62223,79.56271,4.091447,-33.00896063,-33.00896063,-8.50E-06,300.4958777,300.4958777,0.002594184,89.9995,89.9995,14925.675,48968.75,0.139325
39.92931,S,39.92931,0.3104125,0,0.3347456,0,0,12.77292981,28.15949,0.8610467,0,58.62223,79.56271,4.091447,-33.00665989,-33.00665989,-8.49E-06,300.1658112,300.1658111,0.0025941,89.9995,89.9995,14926.5894,48971.75,0.1393509
39.9393,S,39.9393,0.3100715,0,0.3347497,0,0,12.77292981,28.15949,0.8590435,0,58.62223,79.56271,4.091447,-33.00437057,-33.00437057,-8.48E-06,299.8357675,299.8357674,0.002594015,89.9995,89.9995,14927.5038,48974.75,0.1393769
39.9493,S,39.9493,0.3097306,0,0.3347538,0,0,12.77292981,28.15949,0.857043,0,58.62223,79.56271,4.091447,-33.00207828,-33.00207828,-8.47E-06,299.5057467,299.5057467,0.00259393,89.9995,89.9995,14928.4182,48977.75,0.1394028
39.9593,S,39.9593,0.3093897,0,0.3347579,0,0,12.77292981,28.15949,0.855045,0,58.62223,79.56271,4.091447,-32.99978847,-32.99978847,-8.46E-06,299.1757488,299.1757488,0.002593846,89.9995,89.9995,14929.32955,48980.74,0.1394287
39.9693,S,39.9693,0.3090488,0,0.3347619,0,0,12.77292981,28.15949,0.8530504,0,58.62223,79.56271,4.091447,-32.99749965,-32.99749965,-8.45E-06,298.8457738,298.8457738,0.002593761,89.9995,89.9995,14930.2409,48983.73,0.1394547
39.9793,S,39.9793,0.3087079,0,0.3347659,0,0,12.77292981,28.15949,0.8510581,0,58.62223,79.56271,4.091447,-32.99521133,-32.99521133,-8.43E-06,298.5158217,298.5158217,0.002593677,89.9995,89.9995,14931.14921,48986.71,0.1394806
39.9893,S,39.9893,0.308367,0,0.3347698,0,0,12.77292981,28.15949,0.8490688,0,58.62223,79.56271,4.091447,-32.9929379,-32.9929379,-8.42E-06,298.1858923,298.1858923,0.002593593,89.9995,89.9995,14932.06056,48989.7,0.1395066
39.99929,S,39.99929,0.3080262,0,0.3347738,0,0,12.77292981,28.15949,0.8470818,0,58.62223,79.56271,4.091447,-32.99065306,-32.99065306,-8.41E-06,297.8559858,297.8559858,0.002593508,89.9995,89.9995,14932.96886,48992.68,0.1395325
40.00929,S,40.00929,0.3076855,0,0.3347777,0,0,12.77292981,28.15949,0.845098,0,58.62223,79.56271,4.091447,-32.98837914,-32.98837914,-8.40E-06,297.526102,297.526102,0.002593424,89.9995,89.9995,14933.87412,48995.65,0.1395584
40.01929,S,40.01929,0.3073447,0,0.3347816,0,0,12.77292981,28.15949,0.8431171,0,58.62223,79.56271,4.091447,-32.9861092,-32.9861092,-8.39E-06,297.1962409,297.1962409,0.00259334,89.9995,89.9995,14934.77938,48998.62,0.1395844
40.02929,S,40.02929,0.3070039,0,0.3347854,0,0,12.77292981,28.15949,0.8411388,0,58.62223,79.56271,4.091447,-32.98384174,-32.98384174,-8.38E-06,296.8664025,296.8664025,0.002593257,89.9995,89.9995,14935.68463,49001.59,0.1396103
40.03929,S,40.03929,0.3066632,0,0.3347892,0,0,12.77292981,28.15949,0.8391632,0,58.62223,79.56271,4.091447,-32.98157726,-32.98157726,-8.37E-06,296.5365868,296.5365868,0.002593173,89.9995,89.9995,14936.58989,49004.56,0.1396362
40.04929,S,40.04929,0.3063225,0,0.334793,0,0,12.77292981,28.15949,0.8371902,0,58.62223,79.56271,4.091447,-32.97931179,-32.97931179,-8.36E-06,296.2067937,296.2067936,0.002593089,89.9995,89.9995,14937.4921,49007.52,0.1396622
