Time (sec),Mach Number,Weight (kg),Stability Margin (cal),Altitude (m)
5.070021,2.767733,13.23752633,2.929646,2486.90831
5.080021,2.768821,13.23008288,2.931912,2495.89229
5.090022,2.769882,13.22270293,2.934203,2504.878404
5.100022,2.770919,13.21538648,2.936508,2513.866956
5.110022,2.771928,13.20814261,2.938834,2522.857642
5.120022,2.772912,13.20096678,2.941185,2531.850461
5.130023,2.77387,13.19384992,2.943554,2540.844804
5.140023,2.774802,13.18680563,2.945941,2549.841586
5.150023,2.775708,13.17982938,2.948346,2558.840196
5.160023,2.776588,13.17291663,2.950772,2567.84033
5.170023,2.777442,13.16606739,2.953222,2576.842294
5.180024,2.778269,13.15929072,2.955691,2585.845781
5.190024,2.779071,13.15258208,2.958177,2594.850792
5.200024,2.779847,13.14593696,2.960687,2603.857327
5.210024,2.780596,13.13935533,2.963215,2612.865082
5.220025,2.78132,13.13284628,2.965766,2621.87375
5.230025,2.782018,13.12640073,2.968332,2630.883943
5.240025,2.782689,13.12002322,2.970924,2639.89505
5.250025,2.783334,13.11371375,2.973534,2648.907377
5.260026,2.783953,13.10746779,2.976164,2657.920313
5.270026,2.784546,13.10128986,2.978815,2666.934163
5.280026,2.785113,13.09517997,2.981483,2675.948623
5.290026,2.785654,13.08913812,2.984176,2684.963998
5.300026,2.786169,13.08315977,2.986887,2693.979677
5.310027,2.786657,13.077254,2.989617,2702.995966
5.320027,2.787119,13.07140719,2.992371,2712.012559
5.330027,2.787555,13.06563296,2.995144,2721.029458
5.340027,2.787964,13.05992224,2.997933,2730.046661
5.350028,2.788348,13.05427955,3.000748,2739.063864
5.360028,2.788705,13.0487049,3.003582,2748.081067
5.370028,2.789036,13.04319375,3.006436,2757.09827
5.380028,2.789341,13.03775064,3.009306,2766.115474
5.390028,2.78962,13.03237557,3.012202,2775.132372
5.400029,2.789872,13.02706854,3.015116,2784.148966
5.410029,2.790098,13.02182501,3.018054,2793.165254
5.420029,2.790298,13.01664952,3.02101,2802.180934
5.430029,2.790472,13.01154207,3.023986,2811.196003
5.44003,2.790619,13.00650266,3.026981,2820.210463
5.45003,2.79074,13.00152675,3.029998,2829.224314
5.46003,2.790835,12.99661888,3.033036,2838.237554
5.47003,2.790903,12.99177452,3.036096,2847.249576
5.480031,2.790945,12.98700273,3.039176,2856.260988
5.490031,2.790961,12.98229444,3.042274,2865.270876
5.500031,2.790956,12.97764965,3.045388,2874.280154
5.510031,2.790931,12.9730593,3.048519,2883.287909
5.520031,2.790888,12.9685143,3.051667,2892.294749
5.530032,2.790825,12.96402374,3.054827,2901.300065
5.540032,2.790743,12.95958307,3.058003,2910.304162
5.550032,2.790641,12.95519229,3.061192,2919.306734
5.560032,2.790521,12.95085141,3.064398,2928.308088
5.570033,2.790381,12.94656497,3.067618,2937.307613
5.580033,2.790222,12.94232841,3.070853,2946.305309
5.590033,2.790044,12.93814176,3.074104,2955.301786
5.600033,2.789846,12.93400499,3.077372,2964.296434
5.610034,2.78963,12.92992266,3.08065,2973.289253
5.620034,2.789394,12.92588569,3.083947,2982.280243
5.630034,2.789139,12.92190315,3.087255,2991.2691
5.640034,2.788865,12.9179705,3.090581,3000.256128
5.650034,2.788571,12.91409229,3.09392,3009.241327
5.660035,2.788259,12.91025943,3.097275,3018.224393
5.670035,2.787927,12.90647647,3.100643,3027.20502
5.680035,2.787576,12.90274794,3.104031,3036.183514
5.690035,2.787206,12.89907385,3.10743,3045.160178
5.700036,2.786816,12.89544511,3.110846,3054.132576
5.710036,2.786407,12.89186626,3.114273,3063.105888
5.720036,2.785979,12.88834185,3.117717,3072.076152
5.730036,2.785532,12.88486733,3.121176,3081.04032
5.740036,2.785066,12.88144271,3.124655,3090.004488
5.750037,2.78458,12.87806798,3.128143,3098.965608
5.760037,2.784076,12.87474769,3.131645,3107.92368
5.770037,2.783552,12.87147729,3.135167,3116.881752
5.780037,2.783009,12.86825678,3.1387,3125.833728
5.790038,2.782446,12.86508617,3.142249,3134.782656
5.800038,2.781864,12.86196545,3.145813,3143.731584
5.810038,2.781264,12.85889917,3.149391,3152.674416
5.820038,2.780643,12.85588278,3.152986,3161.617248
5.830039,2.780005,12.85291629,3.156594,3170.553984
5.840039,2.779346,12.84999969,3.160217,3179.49072
5.850039,2.778668,12.84713298,3.163857,3188.42136
5.860039,2.777971,12.84432071,3.16751,3197.348952
5.870039,2.777255,12.84155833,3.171178,3206.273496
5.88004,2.77652,12.83884585,3.17486,3215.194992
5.89004,2.775765,12.83618326,3.178558,3224.11344
5.90004,2.774992,12.83357511,3.18227,3233.025792
5.91004,2.774199,12.83101231,3.185997,3241.938144
5.920041,2.773387,12.82850394,3.189739,3250.8444
5.930041,2.772556,12.82604547,3.193498,3259.747608
5.940041,2.771705,12.8236369,3.197268,3268.647768
5.950041,2.770835,12.82128275,3.201055,3277.541832
5.960042,2.769947,12.81897397,3.204857,3286.435896
5.970042,2.769039,12.81671961,3.208672,3295.320816
5.980042,2.768111,12.81451516,3.212504,3304.205736
5.990042,2.767165,12.81236513,3.21635,3313.08456
6.000042,2.7662,12.81026046,3.22021,3321.960336
6.010043,2.765215,12.80821022,3.224086,3330.830016
6.020043,2.764211,12.80620988,3.227978,3339.699696
6.030043,2.763189,12.80425943,3.23188,3348.560232
6.040043,2.762146,12.80235888,3.2358,3357.41772
6.050044,2.761085,12.80051276,3.239734,3366.27216
6.060044,2.760005,12.79871653,3.243682,3375.120504
6.070044,2.758905,12.7969702,3.247645,3383.9658
6.080044,2.757787,12.79527377,3.251623,3392.805
6.090044,2.756649,12.79362723,3.255617,3401.641152
6.100045,2.755492,12.79203512,3.259626,3410.471208
6.110045,2.754316,12.7904929,3.263645,3419.295168
6.120045,2.753121,12.78900058,3.267681,3428.11608
6.130045,2.751907,12.78755816,3.27173,3436.933944
6.140046,2.750674,12.78616563,3.275799,3445.742664
6.150046,2.749419,12.78482753,3.279878,3454.548336
6.160046,2.748135,12.78355748,3.283983,3463.347912
6.170046,2.746822,12.78235546,3.28811,3472.14444
6.180047,2.745481,12.78122601,3.292258,3480.934872
6.190047,2.744111,12.78017368,3.296428,3489.719208
6.200047,2.742712,12.77918938,3.30062,3498.497448
6.210047,2.741286,12.77827766,3.304835,3507.269592
6.220047,2.73983,12.77743398,3.309069,3516.03564
6.230048,2.738346,12.77666741,3.313322,3524.79864
6.240048,2.736833,12.77596888,3.317602,3533.552496
6.250048,2.735292,12.77534292,3.321903,3542.303304
6.260048,2.733722,12.77478954,3.326226,3551.044968
6.270049,2.732123,12.77430873,3.330567,3559.783584
6.280049,2.730497,12.77390049,3.334934,3568.513056
6.290049,2.728841,12.77356484,3.339321,3577.23948
6.300049,2.727157,12.77329722,3.343727,3585.95676
6.31005,2.725445,12.77310217,3.348156,3594.667944
6.32005,2.723704,12.77298424,3.352605,3603.373032
6.33005,2.721935,12.77293434,3.354574,3612.068976
6.34005,2.719385,12.77292981,3.356533,3620.755776
6.35005,2.71684,12.77292981,3.358488,3629.433432
6.360051,2.7143,12.77292981,3.360438,3638.101944
6.370051,2.711765,12.77292981,3.362384,3646.761312
6.380051,2.709235,12.77292981,3.364324,3655.411536
6.390051,2.70671,12.77292981,3.366258,3664.052616
6.400052,2.70419,12.77292981,3.36819,3672.684552
6.410052,2.701674,12.77292981,3.370113,3681.307344
6.420052,2.699165,12.77292981,3.372036,3689.920992
6.430052,2.69666,12.77292981,3.37395,3698.528544
6.440053,2.69416,12.77292981,3.375859,3707.123904
6.450053,2.691664,12.77292981,3.377767,3715.713168
6.460053,2.689175,12.77292981,3.379665,3724.29024
6.470053,2.686689,12.77292981,3.381564,3732.861216
6.480053,2.684209,12.77292981,3.383451,3741.423048
6.490054,2.681734,12.77292981,3.385337,3749.972688
6.500054,2.679263,12.77292981,3.387219,3758.516232
6.510054,2.676798,12.77292981,3.389093,3767.050632
6.520054,2.674337,12.77292981,3.390964,3775.578936
6.530055,2.671881,12.77292981,3.39283,3784.095048
6.540055,2.66943,12.77292981,3.394692,3792.602016
6.550055,2.666984,12.77292981,3.396548,3801.102888
6.560055,2.664542,12.77292981,3.398398,3809.594616
6.570055,2.662106,12.77292981,3.400244,3818.0772
6.580056,2.659674,12.77292981,3.402086,3826.547592
6.590056,2.657247,12.77292981,3.403919,3835.014936
6.600056,2.654825,12.77292981,3.405754,3843.470088
6.610056,2.652407,12.77292981,3.407581,3851.916096
6.620057,2.649994,12.77292981,3.409402,3860.356008
6.630057,2.647586,12.77292981,3.411222,3868.786776
6.640057,2.645183,12.77292981,3.41303,3877.2084
6.650057,2.642784,12.77292981,3.414839,3885.62088
6.660058,2.64039,12.77292981,3.416642,3894.027264
6.670058,2.638001,12.77292981,3.418438,3902.421456
6.680058,2.635617,12.77292981,3.420232,3910.809552
6.690058,2.633236,12.77292981,3.422019,3919.188504
6.700058,2.630861,12.77292981,3.423802,3927.56136
6.710059,2.628491,12.77292981,3.42558,3935.922024
6.720059,2.626124,12.77292981,3.427356,3944.276592
6.730059,2.623763,12.77292981,3.429125,3952.622016
6.740059,2.621406,12.77292981,3.430887,3960.958296
6.75006,2.619054,12.77292981,3.432649,3969.28848
6.76006,2.616706,12.77292981,3.434401,3977.60952
6.77006,2.614363,12.77292981,3.436149,3985.921416
6.78006,2.612024,12.77292981,3.437895,3994.224168
6.790061,2.60969,12.77292981,3.439634,4002.520824
6.800061,2.607361,12.77292981,3.44137,4010.805288
6.810061,2.605036,12.77292981,3.443103,4019.086704
6.820061,2.602715,12.77292981,3.444828,4027.355928
6.830061,2.600399,12.77292981,3.446547,4035.619056
6.840062,2.598087,12.77292981,3.448265,4043.87304
6.850062,2.59578,12.77292981,3.449976,4052.11788
6.860062,2.593477,12.77292981,3.451683,4060.356624
6.870062,2.591179,12.77292981,3.453386,4068.586224
6.880063,2.588886,12.77292981,3.455084,4076.80668
6.890063,2.586596,12.77292981,3.456777,4085.02104
6.900063,2.584311,12.77292981,3.458464,4093.226256
6.910063,2.58203,12.77292981,3.460146,4101.422328
6.920063,2.579754,12.77292981,3.461824,4109.612304
6.930064,2.577482,12.77292981,3.4635,4117.793136
6.940064,2.575215,12.77292981,3.465169,4125.964824
6.950064,2.572952,12.77292981,3.466835,4134.130416
6.960064,2.570693,12.77292981,3.468494,4142.286864
6.970065,2.568438,12.77292981,3.470151,4150.434168
6.980065,2.566188,12.77292981,3.471801,4158.575376
6.990065,2.563942,12.77292981,3.473447,4166.70744
7.000065,2.561701,12.77292981,3.475085,4174.833408
7.010066,2.559463,12.77292981,3.476724,4182.950232
7.020066,2.55723,12.77292981,3.478357,4191.057912
7.030066,2.555002,12.77292981,3.479982,4199.159496
7.040066,2.552777,12.77292981,3.481606,4207.251936
7.050066,2.550557,12.77292981,3.483221,4215.33828
7.060067,2.548341,12.77292981,3.484837,4223.41548
7.070067,2.546129,12.77292981,3.486447,4231.483536
7.080067,2.543921,12.77292981,3.488053,4239.545496
7.090067,2.541718,12.77292981,3.489649,4247.598312
7.100068,2.539519,12.77292981,3.491246,4255.645032
7.110068,2.537324,12.77292981,3.492835,4263.682608
7.120068,2.535133,12.77292981,3.494421,4271.714088
7.130068,2.532946,12.77292981,3.496002,4279.736424
7.140069,2.530763,12.77292981,3.49758,4287.749616
7.150069,2.528585,12.77292981,3.499151,4295.756712
7.160069,2.52641,12.77292981,3.500722,4303.757712
7.170069,2.52424,12.77292981,3.502284,4311.749568
7.180069,2.522074,12.77292981,3.503843,4319.73228
7.19007,2.519912,12.77292981,3.505395,4327.708896
7.20007,2.517754,12.77292981,3.506944,4335.679416
7.21007,2.5156,12.77292981,3.508491,4343.637744
7.22007,2.51345,12.77292981,3.51003,4351.593024
7.230071,2.511305,12.77292981,3.511565,4359.53916
7.240071,2.509163,12.77292981,3.513097,4367.476152
7.250071,2.507025,12.77292981,3.514621,4375.407048
7.260071,2.504892,12.77292981,3.516146,4383.3288
7.270072,2.502762,12.77292981,3.517662,4391.244456
7.280072,2.500636,12.77292981,3.519176,4399.154016
7.290072,2.498514,12.77292981,3.520685,4407.054432
7.300072,2.496397,12.77292981,3.52219,4414.945704
7.310072,2.494283,12.77292981,3.523685,4422.83088
7.320073,2.492173,12.77292981,3.525184,4430.70996
7.330073,2.490067,12.77292981,3.526673,4438.579896
7.340073,2.487965,12.77292981,3.528162,4446.443736
7.350073,2.485868,12.77292981,3.529641,4454.298432
7.360074,2.483773,12.77292981,3.531118,4462.147032
7.370074,2.481683,12.77292981,3.532592,4469.986488
7.380074,2.479597,12.77292981,3.534059,4477.819848
7.390074,2.477515,12.77292981,3.535524,4485.647112
7.400074,2.475436,12.77292981,3.536984,4493.465232
7.410075,2.473362,12.77292981,3.538439,4501.277256
7.420075,2.471291,12.77292981,3.539888,4509.080136
7.430075,2.469224,12.77292981,3.541333,4516.87692
7.440075,2.467161,12.77292981,3.542775,4524.667608
7.450076,2.465101,12.77292981,3.544214,4532.449152
7.460076,2.463046,12.77292981,3.545648,4540.221552
7.470076,2.460994,12.77292981,3.547077,4547.990904
7.480076,2.458947,12.77292981,3.548499,4555.751112
7.490077,2.456903,12.77292981,3.549917,4563.502176
7.500077,2.454862,12.77292981,3.551333,4571.250192
7.510077,2.452826,12.77292981,3.552745,4578.986016
7.520077,2.450793,12.77292981,3.55415,4586.718792
7.530077,2.448765,12.77292981,3.555552,4594.442424
7.540078,2.446739,12.77292981,3.55695,4602.15996
7.550078,2.444718,12.77292981,3.558343,4609.8714
7.560078,2.4427,12.77292981,3.559733,4617.573696
7.570078,2.440686,12.77292981,3.561116,4625.266848
7.580079,2.438676,12.77292981,3.562498,4632.956952
7.590079,2.436669,12.77292981,3.563874,4640.637912
7.600079,2.434666,12.77292981,3.565244,4648.312776
7.610079,2.432667,12.77292981,3.566611,4655.978496
7.62008,2.430671,12.77292981,3.567975,4663.63812
7.63008,2.428679,12.77292981,3.569333,4671.291648
7.64008,2.426692,12.77292981,3.570686,4678.93908
7.65008,2.424707,12.77292981,3.572037,4686.577368
7.66008,2.422726,12.77292981,3.573381,4694.20956
7.670081,2.420749,12.77292981,3.574723,4701.835656
7.680081,2.418775,12.77292981,3.576061,4709.452608
7.690081,2.416805,12.77292981,3.57739,4717.063464
7.700081,2.414839,12.77292981,3.578718,4724.668224
7.710082,2.412876,12.77292981,3.580045,4732.26384
7.720082,2.410916,12.77292981,3.581364,4739.85336
7.730082,2.408961,12.77292981,3.582676,4747.436784
7.740082,2.407008,12.77292981,3.583989,4755.014112
7.750082,2.40506,12.77292981,3.585295,4762.582296
7.760083,2.403115,12.77292981,3.586599,4770.147432
7.770083,2.401173,12.77292981,3.587898,4777.703424
7.780083,2.399235,12.77292981,3.589191,4785.250272
7.790083,2.397301,12.77292981,3.590481,4792.794072
7.800084,2.39537,12.77292981,3.591764,4800.328728
7.810084,2.393442,12.77292981,3.593046,4807.857288
7.820084,2.391519,12.77292981,3.594322,4815.376704
7.830084,2.389598,12.77292981,3.595595,4822.893072
7.840085,2.387681,12.77292981,3.596865,4830.400296
7.850085,2.385767,12.77292981,3.598128,4837.901424
7.860085,2.383857,12.77292981,3.599386,4845.396456
7.870085,2.381951,12.77292981,3.600643,4852.885392
7.880085,2.380048,12.77292981,3.601895,4860.365184
7.890086,2.378148,12.77292981,3.60314,4867.83888
7.900086,2.376251,12.77292981,3.604386,4875.30648
7.910086,2.374358,12.77292981,3.605623,4882.767984
7.920086,2.372469,12.77292981,3.606859,4890.223392
7.930087,2.370583,12.77292981,3.608087,4897.669656
7.940087,2.368701,12.77292981,3.609315,4905.112872
7.950087,2.366821,12.77292981,3.610538,4912.546944
7.960087,2.364945,12.77292981,3.611756,4919.97492
7.970088,2.363073,12.77292981,3.612967,4927.393752
7.980088,2.361203,12.77292981,3.614179,4934.809536
7.990088,2.359338,12.77292981,3.615381,4942.216176
8.000088,2.357475,12.77292981,3.616582,4949.619768
8.010088,2.355616,12.77292981,3.617779,4957.014216
8.020088,2.35376,12.77292981,3.618973,4964.402568
8.030088,2.351908,12.77292981,3.620158,4971.784824
8.040089,2.350059,12.77292981,3.621346,4979.160984
8.050089,2.348213,12.77292981,3.622526,4986.528
8.060089,2.34637,12.77292981,3.623703,4993.88892
8.070089,2.344531,12.77292981,3.624872,5001.246792
8.08009,2.342695,12.77292981,3.626042,5008.59552
8.09009,2.340862,12.77292981,3.627205,5015.938152
8.10009,2.339033,12.77292981,3.628365,5023.274688
8.11009,2.337207,12.77292981,3.62952,5030.605128
8.12009,2.335384,12.77292981,3.630672,5037.926424
8.130091,2.333564,12.77292981,3.631819,5045.244672
8.140091,2.331748,12.77292981,3.63296,5052.553776
8.150091,2.329934,12.77292981,3.634099,5059.859832
8.160091,2.328124,12.77292981,3.635235,5067.156744
8.170092,2.326318,12.77292981,3.636365,5074.44756
8.180092,2.324514,12.77292981,3.637491,5081.73228
8.190092,2.322713,12.77292981,3.638614,5089.010904
8.200092,2.320916,12.77292981,3.639732,5096.283432
8.210093,2.319122,12.77292981,3.640847,5103.549864
8.220093,2.317331,12.77292981,3.641957,5110.8102
8.230093,2.315543,12.77292981,3.643065,5118.06444
8.240093,2.313759,12.77292981,3.644164,5125.312584
8.250093,2.311977,12.77292981,3.645263,5132.551584
8.260094,2.310199,12.77292981,3.646357,5139.787536
8.270094,2.308424,12.77292981,3.647448,5147.014344
8.280094,2.306652,12.77292981,3.648533,5154.238104
8.290094,2.304867,12.77292981,3.649623,5161.45272
8.300095,2.303085,12.77292981,3.650711,5168.664288
8.310095,2.301306,12.77292981,3.651793,5175.866712
8.320095,2.299529,12.77292981,3.652874,5183.06304
8.330095,2.297755,12.77292981,3.653952,5190.253272
8.340096,2.295984,12.77292981,3.655025,5197.440456
8.350096,2.294215,12.77292981,3.656091,5204.618496
8.360096,2.29245,12.77292981,3.657155,5211.79044
8.370096,2.290687,12.77292981,3.658217,5218.956288
8.380096,2.288927,12.77292981,3.659274,5226.11604
8.390097,2.28717,12.77292981,3.660327,5233.269696
8.400097,2.285416,12.77292981,3.661375,5240.417256
8.410097,2.283664,12.77292981,3.662419,5247.55872
8.420097,2.281915,12.77292981,3.663461,5254.69104
8.430098,2.280169,12.77292981,3.664497,5261.820312
8.440098,2.278425,12.77292981,3.665531,5268.943488
8.450098,2.276684,12.77292981,3.666561,5276.060568
8.460098,2.274946,12.77292981,3.667586,5283.171552
8.470098,2.273211,12.77292981,3.668605,5290.27644
8.480099,2.271478,12.77292981,3.669625,5297.375232
8.490099,2.269748,12.77292981,3.670637,5304.467928
8.500099,2.26802,12.77292981,3.671649,5311.554528
8.510099,2.266295,12.77292981,3.672657,5318.631984
8.5201,2.264574,12.77292981,3.673658,5325.706392
8.5301,2.262854,12.77292981,3.674657,5332.774704
8.5401,2.261138,12.77292981,3.675648,5339.83692
8.5501,2.259424,12.77292981,3.67664,5346.89304
8.560101,2.257712,12.77292981,3.677628,5353.943064
8.570101,2.256003,12.77292981,3.678611,5360.986992
8.580101,2.254297,12.77292981,3.679588,5368.024824
8.590101,2.252594,12.77292981,3.680566,5375.05656
8.600101,2.250893,12.77292981,3.681537,5382.0822
8.610102,2.249194,12.77292981,3.682503,5389.104792
8.620102,2.247499,12.77292981,3.68347,5396.11824
8.630102,2.245806,12.77292981,3.684427,5403.125592
8.640102,2.244115,12.77292981,3.685385,5410.126848
8.650103,2.242427,12.77292981,3.68634,5417.122008
8.660103,2.240742,12.77292981,3.687283,5424.11412
8.670103,2.239059,12.77292981,3.688228,5431.097088
8.680103,2.237379,12.77292981,3.689172,5438.077008
8.690104,2.235701,12.77292981,3.690106,5445.050832
8.700104,2.234026,12.77292981,3.69104,5452.01856
8.710104,2.232354,12.77292981,3.69197,5458.977144
8.720104,2.230684,12.77292981,3.692895,5465.93268
8.730104,2.229016,12.77292981,3.693817,5472.88212
8.740105,2.227351,12.77292981,3.694734,5479.825464
8.750105,2.225689,12.77292981,3.695649,5486.762712
8.760105,2.224029,12.77292981,3.696558,5493.696912
8.770105,2.222371,12.77292981,3.697463,5500.621968
8.780106,2.220716,12.77292981,3.698369,5507.540928
8.790106,2.219064,12.77292981,3.699264,5514.45684
8.800106,2.217414,12.77292981,3.700161,5521.363608
8.810106,2.215766,12.77292981,3.701054,5528.267328
8.820107,2.214122,12.77292981,3.701939,5535.164952
8.830107,2.212479,12.77292981,3.702823,5542.05648
8.840107,2.210839,12.77292981,3.703706,5548.941912
8.850107,2.209202,12.77292981,3.704578,5555.821248
8.860107,2.207566,12.77292981,3.705451,5562.694488
8.870108,2.205934,12.77292981,3.706317,5569.56468
8.880108,2.204304,12.77292981,3.707182,5576.425728
