Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
33.61037,S,33.61037,0.5322587,0,0.3290771,0,0,28.15949,2.816271,0,58.62223,79.56271,4.091447,-35.2473599643206,-35.2473599643167,-0.0000166800948340369,514.902466162315,514.902466155383,0.00267178219784737,89.9997,89.9997,46404.59,0.1227376
33.62037,S,33.62037,0.5318946,0,0.3290884,0,0,28.15949,2.811632,0,58.62223,79.56271,4.091447,-35.2420472035309,-35.242047203527,-0.0000166629721748079,514.550045698161,514.550045691225,0.00267161556812935,89.9997,89.9997,46409.73,0.1227644
33.63036,S,33.63036,0.5315306,0,0.3290997,0,0,28.15949,2.806999,0,58.62223,79.56271,4.091447,-35.2367384163842,-35.2367384163803,-0.0000166458703581662,514.197678321877,514.197678314937,0.00267144910942949,89.9997,89.9997,46414.88,0.1227911
33.64036,S,33.64036,0.5311666,0,0.329111,0,0,28.15949,2.802371,0,58.62223,79.56271,4.091447,-35.2314420468721,-35.2314420468682,-0.0000166287794365134,513.845363909286,513.845363902343,0.00267128282163884,89.9997,89.9997,46420.01,0.1228178
33.65036,S,33.65036,0.5308026,0,0.3291222,0,0,28.15949,2.79775,0,58.62223,79.56271,4.091447,-35.2261476641816,-35.2261476641777,-0.0000166117008309349,513.493102440522,513.493102433575,0.00267111670463424,89.9997,89.9997,46425.15,0.1228445
33.66036,S,33.66036,0.5304387,0,0.3291335,0,0,28.15949,2.793136,0,58.62223,79.56271,4.091447,-35.2208592419557,-35.2208592419518,-0.000016594649225981,513.140893855979,513.140893849028,0.00267095075814569,89.9997,89.9997,46430.28,0.1228712
33.67036,S,33.67036,0.5300749,0,0.3291448,0,0,28.15949,2.788526,0,58.62223,79.56271,4.091447,-35.215578767016,-35.2155787670121,-0.0000165775985684174,512.788738076184,512.788738069229,0.00267078498216371,89.9997,89.9997,46435.41,0.1228979
33.68036,S,33.68036,0.5297112,0,0.3291561,0,0,28.15949,2.783922,0,58.62223,79.56271,4.091447,-35.2103017690139,-35.21030176901,-0.0000165605602269282,512.436635066368,512.436635059409,0.00267061937656514,89.9997,89.9997,46440.54,0.1229246
33.69035,S,33.69035,0.5293474,0,0.3291674,0,0,28.15949,2.779324,0,58.62223,79.56271,4.091447,-35.2050401688788,-35.2050401688749,-0.0000165435398858554,512.084584672552,512.084584665589,0.00267045394116998,89.9997,89.9997,46445.66,0.1229513
33.70035,S,33.70035,0.5289838,0,0.3291787,0,0,28.15949,2.774732,0,58.62223,79.56271,4.091447,-35.1997805555651,-35.1997805555612,-0.0000165265380188941,511.732586874868,511.732586867901,0.00267028867579349,89.9997,89.9997,46450.77,0.122978
33.71035,S,33.71035,0.5286201,0,0.3291899,0,0,28.15949,2.770146,0,58.62223,79.56271,4.091447,-35.1945293862431,-35.1945293862392,-0.0000165095501259403,511.380641588876,511.380641581905,0.00267012358029592,89.9997,89.9997,46455.89,0.1230047
33.72035,S,33.72035,0.5282566,0,0.3292012,0,0,28.15949,2.765565,0,58.62223,79.56271,4.091447,-35.1892802037425,-35.1892802037386,-0.000016492568154176,511.028748794708,511.028748787733,0.00266995865461806,89.9997,89.9997,46461,0.1230314
33.73035,S,33.73035,0.5278931,0,0.3292125,0,0,28.15949,2.760991,0,58.62223,79.56271,4.091447,-35.1840409553497,-35.1840409553458,-0.0000164756077355419,510.676908393023,510.676908386044,0.00266979389854439,89.9997,89.9997,46466.1,0.1230581
33.74035,S,33.74035,0.5275296,0,0.3292237,0,0,28.15949,2.756421,0,58.62223,79.56271,4.091447,-35.1788086608322,-35.1788086608283,-0.0000164586527644022,510.325120314282,510.325120307299,0.00266962931202042,89.9997,89.9997,46471.2,0.1230848
33.75034,S,33.75034,0.5271662,0,0.329235,0,0,28.15949,2.751861,0,58.62223,79.56271,4.091447,-35.1735823267792,-35.1735823267754,-0.0000164417318993146,509.97338449888,509.973384491893,0.0026694648947051,89.9997,89.9997,46476.3,0.1231115
33.76034,S,33.76034,0.5268029,0,0.3292462,0,0,28.15949,2.747303,0,58.62223,79.56271,4.091447,-35.1683599663694,-35.1683599663656,-0.0000164248107973794,509.621700907081,509.62170090009,0.0026693006466008,89.9997,89.9997,46481.4,0.1231382
33.77034,S,33.77034,0.5264396,0,0.3292575,0,0,28.15949,2.742752,0,58.62223,79.56271,4.091447,-35.1631405861919,-35.1631405861881,-0.0000164079005904331,509.270069509083,509.270069502088,0.00266913656759856,89.9997,89.9997,46486.5,0.1231649
33.78034,S,33.78034,0.5260764,0,0.3292687,0,0,28.15949,2.738205,0,58.62223,79.56271,4.091447,-35.157940080819,-35.1579400808152,-0.000016391002225866,508.918490116137,508.918490109138,0.00266897265757997,89.9997,89.9997,46491.59,0.1231916
33.79034,S,33.79034,0.5257131,0,0.32928,0,0,28.15949,2.733665,0,58.62223,79.56271,4.091447,-35.1527405688569,-35.1527405688531,-0.0000163741204406297,508.56696271831,508.566962711307,0.00266880891637922,89.9997,89.9997,46496.67,0.1232183
33.80033,S,33.80033,0.52535,0,0.3292912,0,0,28.15949,2.729131,0,58.62223,79.56271,4.091447,-35.1475415536001,-35.1475415535963,-0.000016357251445163,508.215487310634,508.215487303627,0.00266864534386842,89.9997,89.9997,46501.75,0.123245
33.81033,S,33.81033,0.524987,0,0.3293024,0,0,28.15949,2.724604,0,58.62223,79.56271,4.091447,-35.1423594263265,-35.1423594263227,-0.0000163404115819491,507.86406372423,507.864063717219,0.00266848193975625,89.9997,89.9997,46506.83,0.1232717
33.82033,S,33.82033,0.5246239,0,0.3293137,0,0,28.15949,2.720082,0,58.62223,79.56271,4.091447,-35.1371802792851,-35.1371802792813,-0.0000163235800084006,507.512691929295,507.51269192228,0.00266831870395981,89.9997,89.9997,46511.91,0.1232983
33.83033,S,33.83033,0.524261,0,0.3293249,0,0,28.15949,2.715564,0,58.62223,79.56271,4.091447,-35.1320026223599,-35.1320026223561,-0.0000163067498559376,507.161371910928,507.161371903909,0.0026681556364649,89.9997,89.9997,46516.98,0.123325
33.84033,S,33.84033,0.5238981,0,0.3293361,0,0,28.15949,2.711053,0,58.62223,79.56271,4.091447,-35.1268373830693,-35.1268373830655,-0.0000162899403092144,506.810103544953,506.81010353793,0.00266799273706545,89.99969,89.99969,46522.04,0.1233517
33.85033,S,33.85033,0.5235352,0,0.3293473,0,0,28.15949,2.706549,0,58.62223,79.56271,4.091447,-35.1216800910648,-35.121680091061,-0.000016273158236811,506.458886751896,506.45888674487,0.00266783000548672,89.99969,89.99969,46527.11,0.1233784
33.86032,S,33.86032,0.5231724,0,0.3293585,0,0,28.15949,2.702049,0,58.62223,79.56271,4.091447,-35.1165208122388,-35.116520812235,-0.0000162563700063704,506.107721551628,506.107721544597,0.00266766744179029,89.99969,89.99969,46532.17,0.1234051
33.87032,S,33.87032,0.5228096,0,0.3293698,0,0,28.15949,2.697554,0,58.62223,79.56271,4.091447,-35.1113729576366,-35.1113729576328,-0.0000162395914866807,505.756607829904,505.756607822869,0.00266750504587905,89.99969,89.99969,46537.23,0.1234317
33.88032,S,33.88032,0.5224469,0,0.329381,0,0,28.15949,2.693067,0,58.62223,79.56271,4.091447,-35.1062380173744,-35.1062380173707,-0.0000162228451782624,505.405545457581,505.405545450542,0.00266734281743089,89.99969,89.99969,46542.29,0.1234584
33.89032,S,33.89032,0.5220843,0,0.3293922,0,0,28.15949,2.688584,0,58.62223,79.56271,4.091447,-35.1011005935853,-35.1011005935816,-0.000016206100054082,505.054534459495,505.054534452452,0.00266718075643397,89.99969,89.99969,46547.34,0.1234851
33.90032,S,33.90032,0.5217217,0,0.3294033,0,0,28.15949,2.684107,0,58.62223,79.56271,4.091447,-35.0959696269662,-35.0959696269625,-0.0000161893795620504,504.703574771074,504.703574764027,0.00266701886264197,89.99969,89.99969,46552.38,0.1235118
33.91032,S,33.91032,0.5213591,0,0.3294145,0,0,28.15949,2.679637,0,58.62223,79.56271,4.091447,-35.0908515746871,-35.0908515746834,-0.0000161726711492455,504.352666263175,504.352666256124,0.00266685713593409,89.99969,89.99969,46557.43,0.1235384
33.92031,S,33.92031,0.5209967,0,0.3294257,0,0,28.15949,2.67517,0,58.62223,79.56271,4.091447,-35.0857335224079,-35.0857335224042,-0.0000161559601311172,504.001808935797,504.001808928742,0.00266669557633639,89.99969,89.99969,46562.46,0.1235651
33.93031,S,33.93031,0.5206342,0,0.3294369,0,0,28.15949,2.670712,0,58.62223,79.56271,4.091447,-35.0806283844688,-35.0806283844651,-0.0000161392910350113,503.651002659797,503.651002652738,0.00266653418342965,89.99969,89.99969,46567.5,0.1235918
33.94031,S,33.94031,0.5202718,0,0.3294481,0,0,28.15949,2.666259,0,58.62223,79.56271,4.091447,-35.0755192728866,-35.0755192728829,-0.0000161226183861916,503.300247474912,503.300247467849,0.00266637295724939,89.99969,89.99969,46572.53,0.1236184
33.95031,S,33.95031,0.5199096,0,0.3294593,0,0,28.15949,2.661811,0,58.62223,79.56271,4.091447,-35.0704315196359,-35.0704315196322,-0.0000161059597113794,502.949543167559,502.949543160492,0.00266621189765588,89.99969,89.99969,46577.56,0.1236451
33.96031,S,33.96031,0.5195473,0,0.3294705,0,0,28.15949,2.657368,0,58.62223,79.56271,4.091447,-35.0653387993314,-35.0653387993277,-0.0000160893199843738,502.598889787407,502.598889780336,0.00266605100445963,89.99969,89.99969,46582.59,0.1236718
33.97031,S,33.97031,0.519185,0,0.3294816,0,0,28.15949,2.65293,0,58.62223,79.56271,4.091447,-35.0602584966615,-35.0602584966578,-0.000016072680967911,502.248287210281,502.248287203206,0.00266589027765354,89.99969,89.99969,46587.61,0.1236984
33.9803,S,33.9803,0.5188228,0,0.3294928,0,0,28.15949,2.648499,0,58.62223,79.56271,4.091447,-35.0551791874024,-35.0551791873987,-0.0000160560703731583,501.897735426247,501.897735419168,0.0026657297169534,89.99969,89.99969,46592.63,0.1237251
33.9903,S,33.9903,0.5184608,0,0.329504,0,0,28.15949,2.644074,0,58.62223,79.56271,4.091447,-35.0501098122509,-35.0501098122472,-0.0000160394611994911,501.547234335963,501.54723432888,0.00266556932234499,89.99969,89.99969,46597.65,0.1237517
34.0003,S,34.0003,0.5180987,0,0.3295151,0,0,28.15949,2.639653,0,58.62223,79.56271,4.091447,-35.0450518613233,-35.0450518613196,-0.0000160228695525451,501.196783825188,501.1967838181,0.00266540909365305,89.99969,89.99969,46602.66,0.1237784
34.0103,S,34.0103,0.5177366,0,0.3295263,0,0,28.15949,2.635239,0,58.62223,79.56271,4.091447,-35.0399909301634,-35.0399909301597,-0.0000160062975639486,500.846383923722,500.84638391663,0.00266524903068099,89.99969,89.99969,46607.67,0.123805
34.0203,S,34.0203,0.5173747,0,0.3295374,0,0,28.15949,2.630828,0,58.62223,79.56271,4.091447,-35.0349384429949,-35.0349384429913,-0.000015989722733181,500.496034547127,500.496034540031,0.00266508913345723,89.99969,89.99969,46612.67,0.1238317
34.0303,S,34.0303,0.5170128,0,0.3295486,0,0,28.15949,2.626426,0,58.62223,79.56271,4.091447,-35.0299013536934,-35.0299013536898,-0.0000159731803505324,500.145735541424,500.145735534324,0.0026649294016573,89.99969,89.99969,46617.67,0.1238583
34.04029,S,34.04029,0.5166509,0,0.3295597,0,0,28.15949,2.622029,0,58.62223,79.56271,4.091447,-35.0248602907488,-35.0248602907452,-0.0000159566517050438,499.795486946349,499.795486939245,0.00266476983514382,89.99969,89.99969,46622.67,0.123885
34.05029,S,34.05029,0.5162891,0,0.3295709,0,0,28.15949,2.617637,0,58.62223,79.56271,4.091447,-35.0198266783851,-35.0198266783815,-0.0000159401285070495,499.445288687397,499.445288680289,0.00266461043386231,89.99969,89.99969,46627.66,0.1239116
34.06029,S,34.06029,0.5159273,0,0.329582,0,0,28.15949,2.613253,0,58.62223,79.56271,4.091447,-35.0148015100128,-35.0148015100092,-0.0000159236299412039,499.095140680127,499.095140673015,0.00266445119756646,89.99969,89.99969,46632.66,0.1239383
34.07029,S,34.07029,0.5155656,0,0.3295931,0,0,28.15949,2.608871,0,58.62223,79.56271,4.091447,-35.0097882625698,-35.0097882625662,-0.0000159071297174253,498.745042805331,498.745042798215,0.00266429212627284,89.99969,89.99969,46637.64,0.1239649
34.08029,S,34.08029,0.515204,0,0.3296042,0,0,28.15949,2.604496,0,58.62223,79.56271,4.091447,-35.0047799821806,-35.004779982177,-0.0000158906605206802,498.394995013338,498.394995006217,0.00266413321967118,89.99969,89.99969,46642.63,0.1239916
34.09029,S,34.09029,0.5148424,0,0.3296154,0,0,28.15949,2.600126,0,58.62223,79.56271,4.091447,-34.9997692182644,-34.9997692182608,-0.0000158741801920986,498.044997328982,498.044997321857,0.00266397447787281,89.99969,89.99969,46647.61,0.1240182
34.10028,S,34.10028,0.5144808,0,0.3296265,0,0,28.15949,2.595762,0,58.62223,79.56271,4.091447,-34.9947698785722,-34.9947698785686,-0.0000158577216534947,497.695049638022,497.695049630893,0.00266381590065982,89.99969,89.99969,46652.59,0.1240448
34.11028,S,34.11028,0.5141193,0,0.3296376,0,0,28.15949,2.591403,0,58.62223,79.56271,4.091447,-34.9897804729876,-34.989780472984,-0.0000158412877470396,497.345151841117,497.345151833984,0.00266365748778589,89.99969,89.99969,46657.56,0.1240715
34.12028,S,34.12028,0.5137579,0,0.3296487,0,0,28.15949,2.587051,0,58.62223,79.56271,4.091447,-34.9847930542245,-34.9847930542209,-0.000015824859761774,496.995303918399,496.995303911262,0.00266349923919181,89.99969,89.99969,46662.53,0.1240981
34.13028,S,34.13028,0.5133965,0,0.3296598,0,0,28.15949,2.582703,0,58.62223,79.56271,4.091447,-34.9798115959261,-34.9798115959225,-0.0000158084478821442,496.645505810262,496.645505803121,0.00266334115471652,89.99969,89.99969,46667.49,0.1241248
34.14028,S,34.14028,0.5130352,0,0.3296709,0,0,28.15949,2.578362,0,58.62223,79.56271,4.091447,-34.9748385816192,-34.9748385816156,-0.0000157920497396742,496.295757432268,496.295757425122,0.00266318323422265,89.99969,89.99969,46672.46,0.1241514
34.15028,S,34.15028,0.5126739,0,0.3296821,0,0,28.15949,2.574025,0,58.62223,79.56271,4.091447,-34.9698695409553,-34.9698695409517,-0.0000157756605974124,495.946058744679,495.946058737529,0.0026630254776202,89.99969,89.99969,46677.42,0.124178
34.16027,S,34.16027,0.5123127,0,0.3296931,0,0,28.15949,2.569693,0,58.62223,79.56271,4.091447,-34.9649084475776,-34.964908447574,-0.0000157592797448161,495.596409668022,495.596409660868,0.00266286788482627,89.99969,89.99969,46682.38,0.1242046
34.17027,S,34.17027,0.5119514,0,0.3297042,0,0,28.15949,2.565369,0,58.62223,79.56271,4.091447,-34.9599508311376,-34.959950831134,-0.0000157429282613201,495.246810167529,495.246810160371,0.00266271045554718,89.99969,89.99969,46687.33,0.1242313
34.18027,S,34.18027,0.5115903,0,0.3297153,0,0,28.15949,2.561049,0,58.62223,79.56271,4.091447,-34.9550091092698,-34.9550091092663,-0.0000157265800936903,494.897260084253,494.897260077091,0.00266255318974976,89.99969,89.99969,46692.28,0.1242579
34.19027,S,34.19027,0.5112292,0,0.3297264,0,0,28.15949,2.556735,0,58.62223,79.56271,4.091447,-34.9500693742236,-34.9500693742201,-0.0000157102423473542,494.547759398327,494.547759391161,0.0026623960873298,89.99969,89.99969,46697.22,0.1242845
34.20027,S,34.20027,0.5108682,0,0.3297375,0,0,28.15949,2.552427,0,58.62223,79.56271,4.091447,-34.9451286457667,-34.9451286457632,-0.000015693929706862,494.198308119685,494.198308112514,0.00266223914803624,89.99969,89.99969,46702.16,0.1243111
34.21027,S,34.21027,0.5105072,0,0.3297485,0,0,28.15949,2.548125,0,58.62223,79.56271,4.091447,-34.9402013283551,-34.9402013283516,-0.0000156776284350539,493.848906114215,493.84890610704,0.00266208237175539,89.99969,89.99969,46707.1,0.1243378
34.22026,S,34.22026,0.5101463,0,0.3297596,0,0,28.15949,2.543825,0,58.62223,79.56271,4.091447,-34.9352789779974,-34.9352789779939,-0.0000156613200578182,493.499553332248,493.499553325069,0.00266192575855831,89.99969,89.99969,46712.04,0.1243644
34.23026,S,34.23026,0.5097854,0,0.3297707,0,0,28.15949,2.539534,0,58.62223,79.56271,4.091447,-34.9303601045774,-34.9303601045739,-0.0000156450500498911,493.150249739014,493.150249731831,0.00266176930806131,89.99969,89.99969,46716.96,0.124391
34.24026,S,34.24026,0.5094246,0,0.3297817,0,0,28.15949,2.535249,0,58.62223,79.56271,4.091447,-34.9254516619704,-34.9254516619669,-0.0000156287918843432,492.800995230206,492.800995223018,0.00266161302014596,89.99969,89.99969,46721.89,0.1244176
34.25026,S,34.25026,0.5090638,0,0.3297928,0,0,28.15949,2.530968,0,58.62223,79.56271,4.091447,-34.9205501732388,-34.9205501732353,-0.000015612541297918,492.451789736283,492.451789729091,0.00266145689473647,89.99969,89.99969,46726.82,0.1244442
34.26026,S,34.26026,0.5087031,0,0.3298039,0,0,28.15949,2.526691,0,58.62223,79.56271,4.091447,-34.9156506713288,-34.9156506713253,-0.0000155962897641024,492.102633237378,492.102633230182,0.00266130093184231,89.99969,89.99969,46731.74,0.1244709
34.27026,S,34.27026,0.5083424,0,0.3298149,0,0,28.15949,2.522421,0,58.62223,79.56271,4.091447,-34.9107581232941,-34.9107581232906,-0.0000155800623887404,491.753525663952,491.753525656752,0.0026611451312219,89.99969,89.99969,46736.66,0.1244975
34.28025,S,34.28025,0.5079818,0,0.329826,0,0,28.15949,2.518156,0,58.62223,79.56271,4.091447,-34.9058695489025,-34.905869548899,-0.0000155638504084714,491.40446697627,491.404466969065,0.00266098949272129,89.99969,89.99969,46741.57,0.1245241
34.29025,S,34.29025,0.5076212,0,0.329837,0,0,28.15949,2.513897,0,58.62223,79.56271,4.091447,-34.9009923987347,-34.9009923987312,-0.0000155476519285146,491.055457060088,491.055457052879,0.00266083401620548,89.99969,89.99969,46746.48,0.1245507
